"ID_W9","SwitchedToRandom","Open_Comments","Open_Comments_W","comment","empty_like","comment_scale","scale_label"
301259573605453,"1","fand nichts interessantes dabei","nichts","fand nichts interessantes dabei",FALSE,2,"2 = content-focused"
301259573657736,"1","Brauchen wir das?","Genauso viel Schwachsinn wie bei anderen","brauchen wir das?",FALSE,3,"3 = other/unclear"
301259573684409,"1","wäre nichts für mich","wäre nichts für mich","wäre nichts für mich",FALSE,3,"3 = other/unclear"
301259573687483,"1","Auch nicht wesentlich anders als Instagram ...","nein","auch nicht wesentlich anders als instagram ...",FALSE,1,"1 = platform-focused"
301259573697731,"1","einfach in den Mülleimer damit, haben schon genug Mist im Web","total überflüssig und grottenschlecht","einfach in den mülleimer damit, haben schon genug mist im web",FALSE,2,"2 = content-focused"
301259573742831,"1","Gute Videos","Schlechte Tonqualität","gute videos",FALSE,2,"2 = content-focused"
301259573743857,"1","Ist mit Beiträgen die ich schon auf anderen Plattformen teilweise schon gesehen habe","Finde ich intressant denke das diese Videos nicht gefällt sind sondern real sind","ist mit beiträgen die ich schon auf anderen plattformen teilweise schon gesehen habe",FALSE,2,"2 = content-focused"
301259573785622,"1","Komplett sinnfrei","Langweilig","komplett sinnfrei",FALSE,3,"3 = other/unclear"
301259573789725,"1","ich habe kein Intere3sse daran, nervt mich nur","brauche ich nicht","ich habe kein intere3sse daran, nervt mich nur",FALSE,2,"2 = content-focused"
301259573844071,"1","man neigt dazu die politischen aussagen,die man schon gehört hat,eher zu teilen","Habe kein Interesse","man neigt dazu die politischen aussagen,die man schon gehört hat,eher zu teilen",FALSE,3,"3 = other/unclear"
301259573865585,"1","Insgesamt eher uninteressant für mich","","insgesamt eher uninteressant für mich",FALSE,2,"2 = content-focused"
301259573885054,"1","keine Mitteilung","nein","keine mitteilung",FALSE,3,"3 = other/unclear"
301259573913751,"1","Nervig","Nervig","nervig",FALSE,2,"2 = content-focused"
301259573928104,"1","das es ein Mix von Politik und  Post von Jugendlichen ist  was zum abschalten nicht schlecht ist","Ich finde die Plattform Super  einfach zu handdhaben  gute Bilderübertragung","das es ein mix von politik und post von jugendlichen ist was zum abschalten nicht schlecht ist",FALSE,2,"2 = content-focused"
301259573957824,"1","⠀  ⠀  ⠀    ⠀  ⠀ ⠀  ⠀  ⠀    ⠀  ⠀ ⠀  ⠀  ⠀    ⠀  ⠀","⠀  ⠀    ⠀  ⠀   ⠀  ⠀    ⠀  ⠀   ⠀  ⠀    ⠀  ⠀","⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀",FALSE,3,"3 = other/unclear"
301259573987553,"1","Zu viele politische Videos,","","zu viele politische videos,",FALSE,2,"2 = content-focused"
301259574321366,"1","Es gab ziemlich viel Müll an Videos, ein Teil war der interessant (Politik) der Rest war Misz","","es gab ziemlich viel müll an videos, ein teil war der interessant (politik) der rest war misz",FALSE,2,"2 = content-focused"
301259574339805,"1","Ich brauche so etwas wirklich überhaupt nicht. Wahrscheinlich bin ich zu alt.","","ich brauche so etwas wirklich überhaupt nicht. wahrscheinlich bin ich zu alt.",FALSE,3,"3 = other/unclear"
301259574389767,"1","Eine Plattform wie jede andere. Völlig uninteressant für mich.","Nein","eine plattform wie jede andere. völlig uninteressant für mich.",FALSE,1,"1 = platform-focused"
301259574507635,"1","Guy","Gut","guy",FALSE,3,"3 = other/unclear"
301259574511733,"1","Die Videos wurden grundsätzlich verzögert angezeigt.","Nein","die videos wurden grundsätzlich verzögert angezeigt.",FALSE,1,"1 = platform-focused"
301259574548623,"1","Ganz normal wie im richtigen Leben, Da ist in jeden Beitrag eine entsprechende Possition der verschiedenen Parteien enthalten.","","ganz normal wie im richtigen leben, da ist in jeden beitrag eine entsprechende possition der verschiedenen parteien enthalten.",FALSE,2,"2 = content-focused"
301259574555795,"1","Nein möchte ich nicht mitteilen","Nein möchte ich nicht","nein möchte ich nicht mitteilen",FALSE,3,"3 = other/unclear"
301259574616261,"1","das sah alles sehr seriös, stimmig und fake news frei aus","sehr interessante und saubere beiträge","das sah alles sehr seriös, stimmig und fake news frei aus",FALSE,2,"2 = content-focused"
301259574687994,"1","jigzcfxdysdfehsglkökljbv","okgfxdysadfghjklöä","jigzcfxdysdfehsglkökljbv",FALSE,3,"3 = other/unclear"
301259574717459,"1","Unglückliche Videos","Welche Plattform ist das?","unglückliche videos",FALSE,2,"2 = content-focused"
301259574815834,"1","Eingeschränkte Möglichkeiten","Nein","eingeschränkte möglichkeiten",FALSE,1,"1 = platform-focused"
301259574819935,"1","Nicht wirklich","Alle nötigen Buttons haben funktioniert","nicht wirklich",FALSE,3,"3 = other/unclear"
301259574852739,"1","Da gibt's nichts zum mitteilen","","da gibt's nichts zum mitteilen",FALSE,3,"3 = other/unclear"
301259574877339,"1","Mist  Wo ist der interessiert mich kichtbund blockieren Button","Nein","mist wo ist der interessiert mich kichtbund blockieren button",FALSE,1,"1 = platform-focused"
301259574914242,"1","Videos waren nicht alzu ointeresant.","Nicht wirklich","videos waren nicht alzu ointeresant.",FALSE,2,"2 = content-focused"
301259575025674,"1","das meiste ist für mich uninteressant","","das meiste ist für mich uninteressant",FALSE,2,"2 = content-focused"
301259575092293,"1","Funktioniert einfach","","funktioniert einfach",FALSE,1,"1 = platform-focused"
301259575215274,"1","Alles gut","Nein","alles gut",FALSE,2,"2 = content-focused"
301259575215275,"1","nervt.","Langweilig.","nervt.",FALSE,3,"3 = other/unclear"
301259575240898,"1","Nicht schlecht gemacht","Nein","nicht schlecht gemacht",FALSE,2,"2 = content-focused"
301259575300336,"1","Gut","","gut",FALSE,2,"2 = content-focused"
301259575730267,"1","Es ist eine schöne, leicht verständliche Plattform, die Inhalte bereitstellt.","Gut und einfach zu bedienen","es ist eine schöne, leicht verständliche plattform, die inhalte bereitstellt.",FALSE,1,"1 = platform-focused"
301259575751786,"1","Nein, sie ähnelt anderen Videoplattformen","Nein","nein, sie ähnelt anderen videoplattformen",FALSE,1,"1 = platform-focused"
301259575767173,"1","Nicht anders als andere","","nicht anders als andere",FALSE,1,"1 = platform-focused"
301259575774348,"1","Weckt bei überhaupt kein Interesse","Nicht mein Ding","weckt bei überhaupt kein interesse",FALSE,2,"2 = content-focused"
301259575792798,"1","Exzellent","Ausgezeichnet, danke","exzellent",FALSE,3,"3 = other/unclear"
301259576022172,"1","Habe ich richtig reagiert?","Nein","habe ich richtig reagiert?",FALSE,3,"3 = other/unclear"
301259576048841,"1","Zugang zu einer Vielzahl von Inhalten.","Funktionen wie Autoplay, geschlossene Untertitel und Lesezeichen verbessern das Seherlebnis","zugang zu einer vielzahl von inhalten.",FALSE,2,"2 = content-focused"
301259576088829,"1","Die Videos sind bestenfalls Schnappschüsse, die nur geringen Informationsgehalt besitzen, da der Zusammenhang fehlt.","dieses Format spricht mich nicht an","die videos sind bestenfalls schnappschüsse, die nur geringen informationsgehalt besitzen, da der zusammenhang fehlt.",FALSE,2,"2 = content-focused"
301259576095757,"1","Einfach, handlich, Übersichtlich","Einfache Übersicht","einfach, handlich, übersichtlich",FALSE,1,"1 = platform-focused"
301259576099854,"1","Gute Auswahl der unterschiedlichen Meldungen.","Sehr verwirrend.","gute auswahl der unterschiedlichen meldungen.",FALSE,2,"2 = content-focused"
301259576113174,"1","Eignetlich, war alles einfach zu verstehen","Deutlich zuviel linksgrüne Wahlwerbung gezeigt, geht gqr nicht!","eignetlich, war alles einfach zu verstehen",FALSE,1,"1 = platform-focused"
301259576182885,"1","Mir gefällt sie nicht, ich habe auch kein TikTok","Nein  es war alles oj","mir gefällt sie nicht, ich habe auch kein tiktok",FALSE,3,"3 = other/unclear"
301259576192107,"1","keine Suchfunktion, Eingabe von Suchbegriffen ist nicht möglich?","Vorschau auf die nächsten Videos fehlt, ebenso der Rückblick. Keine Möglichkeit Videos zu suchen. Also Stichworteingabe fehlt.","keine suchfunktion, eingabe von suchbegriffen ist nicht möglich?",FALSE,1,"1 = platform-focused"
301259576192108,"1","Zuviel Politik","Nein","zuviel politik",FALSE,2,"2 = content-focused"
301259576198255,"1","es war absolut nichts dabei was ich teilen würde","kann dazu echt nicht viel sagen ist eine von vilen","es war absolut nichts dabei was ich teilen würde",FALSE,2,"2 = content-focused"
301259576320246,"1","Nein alles gut","Ne","nein alles gut",FALSE,3,"3 = other/unclear"
301259576404052,"1","Ich fand das wahlvideo sehr gut","Ich finde die Umfrage gut","ich fand das wahlvideo sehr gut",FALSE,2,"2 = content-focused"
301259576421480,"1","Lustig","War alles gut","lustig",FALSE,2,"2 = content-focused"
301259576438907,"1","Inhaltlich war das Gezeigte jetzt nicht unbedingt der Brüller.","Nein.","inhaltlich war das gezeigte jetzt nicht unbedingt der brüller.",FALSE,2,"2 = content-focused"
301259576448133,"1","Get","","get",FALSE,3,"3 = other/unclear"
301259576454288,"1","Gat","","gat",FALSE,3,"3 = other/unclear"
301259576458390,"1","Es war sehr Abwechslungsreich!","Abwechslungreich","es war sehr abwechslungsreich!",FALSE,2,"2 = content-focused"
301259576465565,"1","Ist wie jede andere Plattform. Viele politische Beiträge","","ist wie jede andere plattform. viele politische beiträge",FALSE,1,"1 = platform-focused"
301259576465567,"1","Uninteressant","Nein","uninteressant",FALSE,2,"2 = content-focused"
301259576489155,"1","It's prefect","","it's prefect",FALSE,3,"3 = other/unclear"
301259576513753,"1","Ich hätte gerne die Möglichkeit gehabt Videos negativ zu bewerten.","Ich würde Videos auch gerne negativ bewerten.","ich hätte gerne die möglichkeit gehabt videos negativ zu bewerten.",FALSE,1,"1 = platform-focused"
301259576519901,"1","Zu politisch angehaucht","Für mich zu viel Politik","zu politisch angehaucht",FALSE,2,"2 = content-focused"
301259576520927,"1","Schön und abwechslungsreich","","schön und abwechslungsreich",FALSE,2,"2 = content-focused"
301259576526056,"1","Diese Plattform würde ich nicht nutzen wollen. Es war kein brauchbares Video dabei.","Die meisten Videos waren belanglos.","diese plattform würde ich nicht nutzen wollen. es war kein brauchbares video dabei.",FALSE,1,"1 = platform-focused"
301259576536313,"1","Scheint auch nicht anders als fb zu sein","Ist auch nicht anders als zb Facebook","scheint auch nicht anders als fb zu sein",FALSE,1,"1 = platform-focused"
301259576539389,"1","Langweilig und inhaltlich nicht anders als andere","","langweilig und inhaltlich nicht anders als andere",FALSE,2,"2 = content-focused"
301259576540162,"1","Uninteressant","","uninteressant",FALSE,2,"2 = content-focused"
301259576559635,"1","Ich war von einem Video verwirrt. (Darum ging es darum, eine Stadt nach 17 Uhr zu zeigen, da war alles leer). Aber was sollte das?","Wusste nachdem ich mir die Videos angeschaut habe nicht mehr genau was die weiße Fahne bedeutet (Anklickoption) (Kann sein dass es vorher erklärt wurde aber wäre nicht schlecht wenn ne Erklärung dabei ist wenn man drauf klickt","ich war von einem video verwirrt. (darum ging es darum, eine stadt nach 17 uhr zu zeigen, da war alles leer). aber was sollte das?",FALSE,2,"2 = content-focused"
301259576561690,"1","Zu viel Politik, zu wenig andere Inhalte.","","zu viel politik, zu wenig andere inhalte.",FALSE,2,"2 = content-focused"
301259576561691,"1","Die Videos sind größtenteils Gehurnverblödung ohne relevante Inhalte.","","die videos sind größtenteils gehurnverblödung ohne relevante inhalte.",FALSE,2,"2 = content-focused"
301259576568866,"1","Sie sollte sich noch etwas individualisieren","Ähnelte TikTok.","sie sollte sich noch etwas individualisieren",FALSE,3,"3 = other/unclear"
301337539158226,"1","sehr gute Tiktok-Kopie","sehr gut nachgebaut","sehr gute tiktok-kopie",FALSE,1,"1 = platform-focused"
301337539159252,"1","bisschen sehr politiklastig. würde ich mir im realen leben nicht antuen. ist nicht gut fürs emotionale wohlbefinden","viel zu viel Politik","bisschen sehr politiklastig. würde ich mir im realen leben nicht antuen. ist nicht gut fürs emotionale wohlbefinden",FALSE,2,"2 = content-focused"
301337539504342,"1","das die Plattform mal generell gesperrt werden soll.","das die Plattform TikTok verboten wird wie in den USA","das die plattform mal generell gesperrt werden soll.",FALSE,1,"1 = platform-focused"
301337539504345,"1","war viel Mist dabei","nein","war viel mist dabei",FALSE,2,"2 = content-focused"
301337539505372,"1","zu viel sinnlose Videos","fehlende Gliederung nach Themen","zu viel sinnlose videos",FALSE,2,"2 = content-focused"
301337539505373,"1","Uninteressant","No","uninteressant",FALSE,2,"2 = content-focused"
301337539505378,"1","Nein, gefällt mir absolut nicht.","Nein","nein, gefällt mir absolut nicht.",FALSE,3,"3 = other/unclear"
301337539505379,"1","Ein dislike fehlt","Ist nix anderes wie Facebook","ein dislike fehlt",FALSE,1,"1 = platform-focused"
301337539506414,"1","Ich bin froh das ich keine Zeit für solche Plattformen verschwende.","Ich würde diese Plattform nicht wählen, total uninteressant.","ich bin froh das ich keine zeit für solche plattformen verschwende.",FALSE,2,"2 = content-focused"
301337539506415,"1","Da ich mich nicht auf solchen Plattformen bewege, war das ganz interessant!","Interessant, ich bewege mich nur ab und an auf youtube, und da nur wegen technischer Hilfen.","da ich mich nicht auf solchen plattformen bewege, war das ganz interessant!",FALSE,3,"3 = other/unclear"
301337539506420,"1","Uninteressant","","uninteressant",FALSE,2,"2 = content-focused"
301337539506425,"1","Alles in Ordnung. Mir fällt nichts konkretes ein.","Eventuell einen Button mit ‚weniger davon anzeigen‘. Zum auswählen.","alles in ordnung. mir fällt nichts konkretes ein.",FALSE,3,"3 = other/unclear"
301337539506426,"1","Der letzte scheiß","Der letzte Schrott!! Sollte verboten werden!","der letzte scheiß",FALSE,2,"2 = content-focused"
301337539507202,"1","Nichts im besonderen","","nichts im besonderen",FALSE,3,"3 = other/unclear"
301337539507205,"1","Nichts für mich","","nichts für mich",FALSE,2,"2 = content-focused"
301337539507211,"1","Sehr abwechslungsreich","Sehr interessant und abwechslungsreich","sehr abwechslungsreich",FALSE,2,"2 = content-focused"
301337539507212,"1","Ich war erstaunt und habe mich gefragt, ob die politischen Inhalte alle wahr sind?","Nervige Videos dazwischen","ich war erstaunt und habe mich gefragt, ob die politischen inhalte alle wahr sind?",FALSE,2,"2 = content-focused"
301337539507215,"1","müll","völliger Schrott","müll",FALSE,2,"2 = content-focused"
301337539507454,"1","Zu kompliziert mit dem weiter schalten","Nein","zu kompliziert mit dem weiter schalten",FALSE,1,"1 = platform-focused"
301337539508249,"1","Ich glaube ich bin zu alt für Tik Tok. Komplett überreizt","Eigentlich nicht","ich glaube ich bin zu alt für tik tok. komplett überreizt",FALSE,2,"2 = content-focused"
301337539508250,"1","Sehr Politik-lastig. Hat mit dem echten Tiktok nicht viel gemeinsam.","Nein","sehr politik-lastig. hat mit dem echten tiktok nicht viel gemeinsam.",FALSE,2,"2 = content-focused"
301337539508252,"1","unterscheidet sich 0 von den reels bei facebook","nein","unterscheidet sich 0 von den reels bei facebook",FALSE,1,"1 = platform-focused"
301337539508255,"1","Gut","nichts","gut",FALSE,3,"3 = other/unclear"
301337539508263,"1","viele Informatioen","intersante Themen","viele informatioen",FALSE,3,"3 = other/unclear"
301337539508270,"1","Tik Toc finde ich nicht so gut.....viele schlechte Videos","Sehr unterschiedliche Inhalte interessante politische Beiträge aber auch nur Unterhaltung für Jüngere","tik toc finde ich nicht so gut.....viele schlechte videos",FALSE,2,"2 = content-focused"
